shipment_id,ship_date,delivery_date,carrier,mode,origin_city,origin_state,destination_city,destination_state,distance_miles,promised_days,actual_days,delayed_flag,shipping_cost,customer_segment
SHP000735,2025-08-29,2025-08-31,UPS Supply Chain,Intermodal,TXCity3,TX,CACity2,CA,2414,2,2,0,3187.19,Retail
SHP000736,2025-10-14,2025-10-20,XPO,LTL,OHCity3,OH,PACity1,PA,2252,5,6,1,3566.23,Industrial
SHP000737,2025-03-05,2025-03-12,AIT Logistics Partner,Air,CACity1,CA,AZCity1,AZ,596,6,7,1,896.94,Manufacturing
SHP000738,2025-01-12,2025-01-18,DHL Supply Chain,LTL,GACity2,GA,FLCity3,FL,1253,5,6,1,1094.43,Consumer
SHP000739,2025-06-03,2025-06-10,XPO,LTL,AZCity1,AZ,NCCity1,NC,2009,7,7,0,2793.74,Industrial
SHP000740,2025-04-06,2025-04-12,UPS Supply Chain,Intermodal,NCCity2,NC,FLCity3,FL,2080,7,6,0,4010.56,Consumer
SHP000741,2025-06-18,2025-06-21,FedEx Freight,Intermodal,NCCity2,NC,CACity3,CA,1510,2,3,1,1968.39,Healthcare
SHP000742,2025-04-01,2025-04-03,AIT Logistics Partner,Intermodal,NJCity1,NJ,ILCity3,IL,1971,2,2,0,2967.91,Retail
SHP000743,2025-04-21,2025-04-27,FedEx Freight,Ground,TXCity3,TX,FLCity2,FL,1436,5,6,1,1621.99,Consumer
SHP000744,2025-10-23,2025-10-31,FedEx Freight,Intermodal,FLCity2,FL,CACity1,CA,2437,6,8,1,2762.97,Healthcare
SHP000745,2025-07-08,2025-07-09,DHL Supply Chain,LTL,NJCity1,NJ,TXCity3,TX,1049,2,1,0,1591.67,Healthcare
SHP000746,2025-12-23,2025-12-28,FedEx Freight,LTL,CACity2,CA,PACity1,PA,481,4,5,1,474.58,Manufacturing
SHP000747,2025-09-23,2025-09-30,DHL Supply Chain,FTL,PACity1,PA,NJCity1,NJ,1107,4,7,1,1474.06,Retail
SHP000748,2025-10-22,2025-10-23,Old Dominion,LTL,PACity3,PA,PACity2,PA,1879,1,1,0,2342.5,Industrial
SHP000749,2025-12-16,2025-12-18,DHL Supply Chain,Air,GACity3,GA,TXCity1,TX,604,2,2,0,683.79,Retail
SHP000750,2025-06-13,2025-06-14,UPS Supply Chain,FTL,NCCity1,NC,FLCity2,FL,1847,2,1,0,2110.22,Manufacturing
SHP000751,2025-02-25,2025-02-28,FedEx Freight,Intermodal,CACity2,CA,GACity2,GA,484,3,3,0,663.54,Industrial
SHP000752,2025-08-30,2025-09-06,Old Dominion,Air,ILCity3,IL,AZCity1,AZ,1407,7,7,0,1821.43,Retail
SHP000753,2025-09-10,2025-09-12,XPO,Air,OHCity1,OH,PACity3,PA,1064,2,2,0,1777.71,Industrial
SHP000754,2025-07-13,2025-07-17,Old Dominion,Intermodal,OHCity3,OH,OHCity1,OH,2112,2,4,1,2200.54,Consumer
SHP000755,2025-06-18,2025-06-22,AIT Logistics Partner,Air,PACity1,PA,ILCity2,IL,2521,4,4,0,4083.02,Industrial
SHP000756,2025-08-12,2025-08-18,XPO,Ground,PACity1,PA,OHCity2,OH,912,6,6,0,999.66,Retail
SHP000757,2025-08-25,2025-09-04,DHL Supply Chain,Ground,OHCity3,OH,ILCity2,IL,86,7,10,1,113.88,Manufacturing
SHP000758,2025-11-20,2025-11-23,UPS Supply Chain,Intermodal,TXCity3,TX,PACity3,PA,1489,3,3,0,1991.82,Manufacturing
SHP000759,2025-04-14,2025-04-16,DHL Supply Chain,Ground,PACity1,PA,NJCity3,NJ,1393,2,2,0,2462.14,Healthcare
SHP000760,2025-12-29,2025-12-30,Old Dominion,LTL,TXCity2,TX,NCCity1,NC,1679,2,1,0,3469.13,Consumer
SHP000761,2025-10-28,2025-10-30,XPO,FTL,OHCity2,OH,ILCity1,IL,1982,2,2,0,2391.37,Healthcare
SHP000762,2025-01-10,2025-01-11,FedEx Freight,FTL,FLCity2,FL,FLCity1,FL,1889,1,1,0,3511.97,Industrial
SHP000763,2025-05-18,2025-05-21,DHL Supply Chain,FTL,CACity1,CA,CACity2,CA,460,1,3,1,892.79,Manufacturing
SHP000764,2025-11-08,2025-11-12,DHL Supply Chain,Ground,CACity1,CA,FLCity1,FL,2406,2,4,1,3742.06,Manufacturing
SHP000765,2025-06-16,2025-06-22,AIT Logistics Partner,Air,GACity3,GA,ILCity2,IL,327,4,6,1,408.6,Manufacturing
SHP000766,2025-01-04,2025-01-08,Old Dominion,Air,NJCity2,NJ,PACity1,PA,1773,3,4,1,1893.27,Healthcare
SHP000767,2025-04-28,2025-05-05,FedEx Freight,Intermodal,AZCity3,AZ,NCCity1,NC,394,5,7,1,361.95,Industrial
SHP000768,2025-12-22,2025-12-27,UPS Supply Chain,FTL,TXCity3,TX,CACity1,CA,923,6,5,0,782.49,Consumer
SHP000769,2025-07-22,2025-07-26,XPO,LTL,NCCity1,NC,AZCity2,AZ,1494,3,4,1,1483.74,Healthcare
SHP000770,2025-01-31,2025-02-04,XPO,FTL,PACity3,PA,OHCity3,OH,2292,4,4,0,2511.24,Consumer
SHP000771,2025-07-07,2025-07-13,UPS Supply Chain,Ground,NCCity1,NC,PACity1,PA,2300,7,6,0,4209.33,Manufacturing
SHP000772,2025-09-11,2025-09-13,Old Dominion,Air,TXCity2,TX,ILCity1,IL,2300,3,2,0,2614.16,Healthcare
SHP000773,2025-03-11,2025-03-17,UPS Supply Chain,Ground,GACity3,GA,FLCity2,FL,1554,5,6,1,1903.32,Consumer
SHP000774,2025-11-29,2025-12-02,UPS Supply Chain,LTL,OHCity1,OH,TXCity1,TX,2012,3,3,0,2805.53,Consumer
SHP000775,2025-03-02,2025-03-05,AIT Logistics Partner,Air,OHCity3,OH,PACity3,PA,834,2,3,1,1337.5,Consumer
SHP000776,2025-02-05,2025-02-11,XPO,Ground,AZCity1,AZ,PACity1,PA,881,7,6,0,1664.06,Industrial
SHP000777,2025-04-13,2025-04-21,XPO,LTL,FLCity3,FL,CACity1,CA,1219,6,8,1,2458.57,Industrial
SHP000778,2025-07-15,2025-07-20,UPS Supply Chain,Air,GACity1,GA,NJCity2,NJ,1819,5,5,0,3339.01,Manufacturing
SHP000779,2025-12-23,2025-12-29,UPS Supply Chain,Air,ILCity1,IL,PACity1,PA,2270,3,6,1,4627.58,Industrial
SHP000780,2025-06-29,2025-07-07,FedEx Freight,FTL,CACity3,CA,OHCity1,OH,439,7,8,1,909.04,Retail
SHP000781,2025-10-17,2025-10-23,UPS Supply Chain,FTL,CACity2,CA,NCCity3,NC,510,6,6,0,920.36,Healthcare
SHP000782,2025-10-17,2025-10-22,AIT Logistics Partner,Ground,FLCity2,FL,AZCity1,AZ,2286,5,5,0,4532.43,Manufacturing
SHP000783,2025-07-23,2025-07-28,UPS Supply Chain,Ground,ILCity2,IL,NCCity2,NC,1844,5,5,0,3348.51,Industrial
SHP000784,2025-08-12,2025-08-18,XPO,FTL,NJCity1,NJ,NJCity3,NJ,256,3,6,1,353.58,Industrial
SHP000785,2025-06-07,2025-06-11,FedEx Freight,Air,ILCity2,IL,PACity2,PA,2084,4,4,0,2978.47,Healthcare
SHP000786,2025-05-22,2025-05-29,Old Dominion,Ground,OHCity3,OH,PACity3,PA,1671,6,7,1,2681.12,Retail
SHP000787,2025-03-18,2025-03-23,Old Dominion,FTL,FLCity1,FL,NJCity1,NJ,1393,4,5,1,2458.97,Manufacturing
SHP000788,2025-04-26,2025-05-02,DHL Supply Chain,LTL,GACity3,GA,FLCity3,FL,1658,5,6,1,1608.12,Consumer
SHP000789,2025-11-01,2025-11-05,UPS Supply Chain,FTL,TXCity3,TX,NCCity3,NC,227,3,4,1,394.18,Retail
SHP000790,2025-08-02,2025-08-12,DHL Supply Chain,Intermodal,NJCity1,NJ,FLCity2,FL,1241,7,10,1,1599.25,Consumer
SHP000791,2025-09-06,2025-09-09,DHL Supply Chain,Ground,GACity1,GA,GACity2,GA,2074,3,3,0,3661.71,Retail
SHP000792,2025-12-20,2025-12-28,FedEx Freight,Intermodal,AZCity2,AZ,PACity1,PA,370,7,8,1,352.4,Industrial
SHP000793,2025-07-08,2025-07-12,UPS Supply Chain,Air,CACity3,CA,OHCity2,OH,2113,4,4,0,2037.57,Consumer
SHP000794,2025-09-03,2025-09-10,XPO,Air,ILCity3,IL,GACity3,GA,104,4,7,1,97.78,Healthcare
SHP000795,2025-11-01,2025-11-04,AIT Logistics Partner,Air,CACity3,CA,NJCity3,NJ,754,2,3,1,1497.24,Consumer
SHP000796,2025-08-29,2025-08-31,DHL Supply Chain,Intermodal,OHCity2,OH,ILCity2,IL,938,2,2,0,1626.0,Retail
SHP000797,2025-02-05,2025-02-10,XPO,Ground,FLCity1,FL,OHCity1,OH,1121,3,5,1,1552.5,Consumer
SHP000798,2025-03-27,2025-03-30,Old Dominion,Air,GACity1,GA,OHCity1,OH,1949,2,3,1,2379.74,Healthcare
SHP000799,2025-11-09,2025-11-14,Old Dominion,Air,AZCity1,AZ,TXCity3,TX,347,5,5,0,616.17,Retail
SHP000800,2025-01-25,2025-01-28,DHL Supply Chain,Intermodal,GACity1,GA,GACity3,GA,391,3,3,0,705.41,Retail
SHP000801,2025-10-04,2025-10-10,Old Dominion,Intermodal,PACity1,PA,ILCity2,IL,2020,6,6,0,3138.7,Retail
SHP000802,2025-02-24,2025-02-27,AIT Logistics Partner,FTL,CACity1,CA,AZCity2,AZ,1044,4,3,0,1192.72,Healthcare
SHP000803,2025-05-05,2025-05-14,AIT Logistics Partner,Air,CACity1,CA,OHCity3,OH,564,6,9,1,608.37,Manufacturing
SHP000804,2025-01-06,2025-01-08,UPS Supply Chain,Ground,NCCity1,NC,TXCity2,TX,1153,2,2,0,1782.46,Manufacturing
SHP000805,2025-01-04,2025-01-07,DHL Supply Chain,FTL,PACity1,PA,NCCity1,NC,2593,3,3,0,3494.67,Retail
SHP000806,2025-12-01,2025-12-03,AIT Logistics Partner,LTL,GACity3,GA,ILCity2,IL,517,2,2,0,607.66,Healthcare
SHP000807,2025-10-25,2025-10-28,FedEx Freight,Intermodal,OHCity3,OH,TXCity2,TX,2396,3,3,0,3322.57,Industrial
SHP000808,2025-11-05,2025-11-14,XPO,FTL,NCCity2,NC,AZCity1,AZ,822,7,9,1,713.6,Manufacturing
SHP000809,2025-05-14,2025-05-21,FedEx Freight,Intermodal,TXCity1,TX,PACity2,PA,1993,4,7,1,3957.26,Manufacturing
SHP000810,2025-09-30,2025-10-05,XPO,Intermodal,PACity1,PA,TXCity2,TX,2126,3,5,1,2363.16,Healthcare
SHP000811,2025-02-06,2025-02-11,AIT Logistics Partner,Intermodal,GACity2,GA,NJCity3,NJ,186,6,5,0,355.85,Industrial
SHP000812,2025-03-24,2025-03-29,AIT Logistics Partner,LTL,NJCity3,NJ,NJCity1,NJ,1020,4,5,1,1859.33,Retail
SHP000813,2025-05-12,2025-05-15,Old Dominion,FTL,GACity3,GA,PACity2,PA,2426,2,3,1,3482.95,Industrial
SHP000814,2025-06-30,2025-07-03,Old Dominion,LTL,TXCity1,TX,PACity2,PA,1981,4,3,0,1722.7,Healthcare
SHP000815,2025-11-16,2025-11-21,UPS Supply Chain,Ground,GACity2,GA,CACity1,CA,1544,2,5,1,3096.12,Healthcare
SHP000816,2025-02-22,2025-02-28,DHL Supply Chain,Ground,AZCity3,AZ,NCCity1,NC,226,7,6,0,293.32,Retail
SHP000817,2025-12-14,2025-12-16,AIT Logistics Partner,Ground,FLCity2,FL,CACity2,CA,868,2,2,0,1491.77,Industrial
SHP000818,2025-04-04,2025-04-11,DHL Supply Chain,FTL,FLCity2,FL,ILCity1,IL,110,6,7,1,104.96,Consumer
SHP000819,2025-04-04,2025-04-08,AIT Logistics Partner,Air,NCCity1,NC,FLCity1,FL,1979,4,4,0,3411.88,Retail
SHP000820,2025-07-13,2025-07-20,UPS Supply Chain,FTL,NCCity3,NC,PACity1,PA,412,4,7,1,501.65,Industrial
SHP000821,2025-05-11,2025-05-19,XPO,LTL,PACity2,PA,FLCity3,FL,989,7,8,1,1382.75,Consumer
SHP000822,2025-03-22,2025-03-29,FedEx Freight,Intermodal,GACity2,GA,ILCity1,IL,1568,4,7,1,2595.66,Healthcare
SHP000823,2025-02-13,2025-02-18,XPO,Ground,NJCity3,NJ,CACity3,CA,690,2,5,1,1331.96,Industrial
SHP000824,2025-09-25,2025-10-01,UPS Supply Chain,Intermodal,OHCity2,OH,GACity1,GA,380,6,6,0,647.58,Consumer
SHP000825,2025-09-10,2025-09-15,AIT Logistics Partner,Intermodal,PACity2,PA,OHCity1,OH,2341,3,5,1,3869.17,Healthcare
SHP000826,2025-12-01,2025-12-05,XPO,LTL,PACity1,PA,CACity3,CA,2082,4,4,0,3980.15,Manufacturing
SHP000827,2025-05-31,2025-06-06,XPO,Intermodal,NCCity3,NC,NJCity1,NJ,1122,6,6,0,914.32,Consumer
SHP000828,2025-08-11,2025-08-20,FedEx Freight,Air,NJCity3,NJ,OHCity1,OH,365,6,9,1,317.12,Industrial
SHP000829,2025-12-10,2025-12-13,AIT Logistics Partner,Intermodal,NJCity2,NJ,GACity3,GA,172,2,3,1,347.22,Consumer
SHP000830,2025-02-20,2025-02-25,FedEx Freight,LTL,GACity1,GA,CACity2,CA,385,4,5,1,578.47,Healthcare
SHP000831,2025-05-06,2025-05-08,XPO,FTL,TXCity2,TX,NCCity3,NC,1673,2,2,0,3483.82,Healthcare
SHP000832,2025-04-19,2025-04-21,AIT Logistics Partner,Intermodal,PACity3,PA,FLCity2,FL,2096,2,2,0,1883.44,Retail
SHP000833,2025-11-22,2025-11-24,AIT Logistics Partner,FTL,GACity1,GA,NCCity1,NC,1384,3,2,0,2116.85,Healthcare
SHP000834,2025-04-07,2025-04-16,XPO,Ground,ILCity2,IL,FLCity2,FL,2364,6,9,1,2439.45,Manufacturing
SHP000835,2025-10-03,2025-10-04,AIT Logistics Partner,Ground,NJCity3,NJ,OHCity1,OH,332,2,1,0,465.41,Healthcare
SHP000836,2025-02-05,2025-02-11,DHL Supply Chain,Intermodal,AZCity3,AZ,FLCity3,FL,1881,6,6,0,2842.59,Industrial
SHP000837,2025-03-16,2025-03-22,FedEx Freight,LTL,ILCity1,IL,GACity3,GA,1743,6,6,0,2373.47,Retail
SHP000838,2025-05-14,2025-05-22,Old Dominion,LTL,PACity2,PA,ILCity2,IL,524,6,8,1,933.79,Consumer
SHP000839,2025-09-20,2025-09-23,UPS Supply Chain,Intermodal,NJCity1,NJ,TXCity2,TX,2326,3,3,0,4651.61,Healthcare
SHP000840,2025-08-10,2025-08-14,XPO,LTL,ILCity2,IL,NJCity3,NJ,2277,3,4,1,3400.59,Healthcare
SHP000841,2025-08-22,2025-08-29,XPO,Ground,NJCity2,NJ,GACity1,GA,1837,6,7,1,2477.02,Healthcare
SHP000842,2025-04-04,2025-04-12,UPS Supply Chain,Air,ILCity1,IL,NCCity2,NC,1037,7,8,1,2053.75,Manufacturing
SHP000843,2025-02-12,2025-02-17,AIT Logistics Partner,FTL,NCCity2,NC,NJCity3,NJ,1835,2,5,1,3535.27,Retail
SHP000844,2025-07-11,2025-07-13,FedEx Freight,Intermodal,FLCity2,FL,OHCity2,OH,441,2,2,0,581.9,Consumer
SHP000845,2025-04-18,2025-04-21,XPO,LTL,NJCity1,NJ,TXCity2,TX,2166,3,3,0,2402.35,Retail
SHP000846,2025-07-11,2025-07-16,Old Dominion,FTL,ILCity1,IL,GACity3,GA,1364,4,5,1,1864.88,Consumer
SHP000847,2025-04-14,2025-04-17,XPO,FTL,OHCity3,OH,NJCity2,NJ,1835,2,3,1,2838.93,Retail
SHP000848,2025-11-28,2025-12-02,Old Dominion,FTL,CACity3,CA,GACity1,GA,312,3,4,1,282.05,Industrial
SHP000849,2025-06-06,2025-06-08,UPS Supply Chain,Ground,ILCity3,IL,PACity1,PA,1030,3,2,0,1114.48,Consumer
SHP000850,2025-02-27,2025-03-08,Old Dominion,FTL,OHCity1,OH,FLCity2,FL,1390,6,9,1,2811.51,Consumer
SHP000851,2025-07-17,2025-07-25,UPS Supply Chain,LTL,PACity3,PA,TXCity1,TX,263,7,8,1,307.64,Consumer
SHP000852,2025-01-18,2025-01-21,Old Dominion,Ground,GACity1,GA,PACity1,PA,2394,3,3,0,3487.63,Consumer
SHP000853,2025-12-04,2025-12-09,Old Dominion,Ground,CACity1,CA,PACity2,PA,133,5,5,0,177.23,Retail
SHP000854,2025-07-27,2025-08-01,Old Dominion,Air,GACity2,GA,CACity3,CA,977,2,5,1,835.68,Industrial
SHP000855,2025-12-31,2026-01-06,Old Dominion,Intermodal,NCCity3,NC,CACity3,CA,1999,5,6,1,3374.0,Consumer
SHP000856,2025-05-14,2025-05-18,XPO,FTL,NCCity1,NC,GACity3,GA,560,5,4,0,1139.54,Industrial
SHP000857,2025-08-21,2025-08-26,DHL Supply Chain,FTL,NCCity1,NC,NCCity1,NC,1850,4,5,1,3054.25,Retail
SHP000858,2025-11-06,2025-11-08,DHL Supply Chain,Air,GACity1,GA,OHCity1,OH,441,2,2,0,373.94,Healthcare
SHP000859,2025-01-14,2025-01-21,Old Dominion,LTL,AZCity1,AZ,NCCity2,NC,2158,6,7,1,2036.86,Manufacturing
SHP000860,2025-11-18,2025-11-23,DHL Supply Chain,Ground,CACity3,CA,OHCity3,OH,1527,2,5,1,1961.04,Consumer
SHP000861,2025-08-28,2025-09-03,UPS Supply Chain,Air,ILCity2,IL,FLCity3,FL,672,3,6,1,1287.4,Consumer
SHP000862,2025-08-01,2025-08-08,Old Dominion,Air,GACity2,GA,OHCity2,OH,1685,4,7,1,1377.8,Industrial
SHP000863,2025-01-07,2025-01-11,XPO,Air,FLCity1,FL,OHCity1,OH,1259,3,4,1,2295.34,Retail
SHP000864,2025-03-20,2025-03-22,DHL Supply Chain,Intermodal,GACity1,GA,FLCity3,FL,251,2,2,0,417.99,Healthcare
SHP000865,2025-10-14,2025-10-17,FedEx Freight,FTL,GACity1,GA,OHCity3,OH,541,3,3,0,897.63,Industrial
SHP000866,2025-11-12,2025-11-15,AIT Logistics Partner,Air,NJCity1,NJ,PACity3,PA,1767,3,3,0,1839.75,Industrial
SHP000867,2025-08-28,2025-09-02,DHL Supply Chain,LTL,TXCity2,TX,NJCity2,NJ,2243,6,5,0,2604.06,Retail
SHP000868,2025-03-28,2025-04-02,AIT Logistics Partner,Intermodal,PACity3,PA,ILCity1,IL,125,5,5,0,150.87,Manufacturing
SHP000869,2025-01-18,2025-01-24,XPO,Ground,GACity3,GA,CACity1,CA,741,7,6,0,779.26,Manufacturing
SHP000870,2025-02-13,2025-02-17,FedEx Freight,LTL,FLCity3,FL,FLCity1,FL,1497,4,4,0,2060.9,Manufacturing
SHP000871,2025-05-01,2025-05-07,FedEx Freight,Air,OHCity3,OH,CACity1,CA,776,6,6,0,839.68,Healthcare
SHP000872,2025-06-16,2025-06-19,XPO,Ground,NCCity2,NC,TXCity2,TX,2427,2,3,1,4895.55,Consumer
SHP000873,2025-12-23,2025-12-29,FedEx Freight,Air,FLCity3,FL,GACity3,GA,654,5,6,1,714.42,Healthcare
SHP000874,2025-01-04,2025-01-12,FedEx Freight,FTL,CACity1,CA,FLCity2,FL,2366,5,8,1,4197.17,Consumer
SHP000875,2025-04-16,2025-04-19,XPO,Ground,NJCity3,NJ,OHCity2,OH,1989,3,3,0,3904.94,Healthcare
SHP000876,2025-11-20,2025-11-25,XPO,FTL,PACity3,PA,TXCity3,TX,2005,2,5,1,3352.22,Industrial
SHP000877,2025-09-12,2025-09-16,Old Dominion,Ground,CACity1,CA,ILCity2,IL,1161,3,4,1,2002.51,Manufacturing
SHP000878,2025-12-18,2025-12-24,XPO,FTL,TXCity1,TX,PACity3,PA,1695,3,6,1,3343.33,Consumer
SHP000879,2025-09-13,2025-09-19,UPS Supply Chain,Intermodal,AZCity3,AZ,NCCity2,NC,1149,6,6,0,1659.33,Retail
SHP000880,2025-04-03,2025-04-09,Old Dominion,Air,PACity2,PA,NCCity2,NC,1897,7,6,0,2247.68,Retail
SHP000881,2025-05-11,2025-05-16,DHL Supply Chain,LTL,CACity1,CA,NJCity2,NJ,214,5,5,0,254.16,Consumer
SHP000882,2025-09-29,2025-10-05,FedEx Freight,Intermodal,AZCity2,AZ,FLCity1,FL,123,5,6,1,116.05,Retail
SHP000883,2025-11-25,2025-12-02,FedEx Freight,Ground,GACity1,GA,PACity3,PA,1382,7,7,0,2604.85,Manufacturing
SHP000884,2025-03-07,2025-03-14,FedEx Freight,Air,FLCity2,FL,GACity1,GA,2386,4,7,1,2458.62,Retail
SHP000885,2025-03-01,2025-03-06,UPS Supply Chain,Intermodal,PACity3,PA,TXCity3,TX,1170,5,5,0,2288.02,Healthcare
SHP000886,2025-01-27,2025-02-04,XPO,Intermodal,PACity2,PA,NCCity3,NC,2175,6,8,1,4499.37,Industrial
SHP000887,2025-04-04,2025-04-11,AIT Logistics Partner,Intermodal,FLCity3,FL,CACity1,CA,1261,7,7,0,1989.24,Retail
SHP000888,2025-10-21,2025-10-29,DHL Supply Chain,FTL,OHCity3,OH,NJCity2,NJ,1415,6,8,1,1970.57,Healthcare
SHP000889,2025-04-05,2025-04-06,XPO,Ground,NJCity3,NJ,NJCity2,NJ,1065,1,1,0,1026.3,Healthcare
SHP000890,2025-02-04,2025-02-07,DHL Supply Chain,Intermodal,NJCity2,NJ,OHCity3,OH,2137,3,3,0,4453.03,Manufacturing
SHP000891,2025-06-19,2025-06-21,DHL Supply Chain,Ground,CACity3,CA,PACity2,PA,580,2,2,0,991.01,Manufacturing
SHP000892,2025-02-26,2025-03-03,XPO,Air,NCCity1,NC,NJCity3,NJ,2012,5,5,0,1731.38,Retail
SHP000893,2025-08-06,2025-08-13,UPS Supply Chain,LTL,NCCity2,NC,CACity1,CA,1290,7,7,0,2159.64,Industrial
SHP000894,2025-02-01,2025-02-05,AIT Logistics Partner,FTL,NCCity3,NC,ILCity2,IL,2498,4,4,0,3934.2,Healthcare
SHP000895,2025-04-20,2025-04-24,AIT Logistics Partner,Air,GACity1,GA,PACity3,PA,1683,5,4,0,2485.89,Consumer
SHP000896,2025-02-01,2025-02-08,FedEx Freight,LTL,NCCity1,NC,NCCity3,NC,108,4,7,1,158.8,Healthcare
SHP000897,2025-05-27,2025-05-31,Old Dominion,Air,AZCity3,AZ,FLCity2,FL,2091,4,4,0,4283.31,Healthcare
SHP000898,2025-06-12,2025-06-15,FedEx Freight,Intermodal,PACity3,PA,PACity1,PA,1617,2,3,1,2391.72,Industrial
SHP000899,2025-08-13,2025-08-18,Old Dominion,LTL,NCCity3,NC,AZCity2,AZ,1979,4,5,1,3540.64,Manufacturing
SHP000900,2025-01-04,2025-01-06,UPS Supply Chain,LTL,FLCity2,FL,ILCity1,IL,1376,2,2,0,1709.44,Industrial
SHP000901,2025-06-12,2025-06-14,UPS Supply Chain,Intermodal,GACity2,GA,GACity1,GA,1212,1,2,1,1007.21,Industrial
SHP000902,2025-12-01,2025-12-03,Old Dominion,Air,ILCity3,IL,TXCity3,TX,291,2,2,0,263.5,Retail
SHP000903,2025-04-03,2025-04-06,DHL Supply Chain,Ground,GACity1,GA,ILCity1,IL,383,3,3,0,325.96,Manufacturing
SHP000904,2025-05-27,2025-05-30,FedEx Freight,LTL,TXCity3,TX,CACity2,CA,733,3,3,0,1220.42,Retail
SHP000905,2025-05-27,2025-05-30,AIT Logistics Partner,Air,TXCity3,TX,PACity3,PA,234,4,3,0,217.3,Manufacturing
SHP000906,2025-12-19,2025-12-22,FedEx Freight,FTL,AZCity2,AZ,NJCity3,NJ,714,3,3,0,687.89,Healthcare
SHP000907,2025-12-17,2025-12-19,AIT Logistics Partner,Intermodal,ILCity3,IL,PACity2,PA,1119,2,2,0,957.58,Retail
SHP000908,2025-07-04,2025-07-10,AIT Logistics Partner,FTL,ILCity2,IL,NCCity2,NC,1788,6,6,0,3582.22,Retail
SHP000909,2025-09-12,2025-09-17,FedEx Freight,Air,GACity2,GA,PACity3,PA,1452,5,5,0,2685.23,Manufacturing
SHP000910,2025-09-21,2025-09-24,FedEx Freight,LTL,OHCity2,OH,GACity1,GA,2192,3,3,0,2370.7,Consumer
SHP000911,2025-06-27,2025-06-28,XPO,Air,OHCity3,OH,CACity3,CA,2416,2,1,0,2506.82,Consumer
SHP000912,2025-03-16,2025-03-22,XPO,FTL,NCCity2,NC,ILCity2,IL,856,6,6,0,1722.1,Healthcare
SHP000913,2025-06-02,2025-06-03,FedEx Freight,Intermodal,AZCity2,AZ,CACity3,CA,1378,2,1,0,2059.32,Retail
SHP000914,2025-10-31,2025-11-03,UPS Supply Chain,Air,CACity1,CA,PACity2,PA,2238,2,3,1,2398.07,Manufacturing
SHP000915,2025-04-03,2025-04-10,FedEx Freight,Ground,FLCity1,FL,PACity1,PA,80,5,7,1,72.22,Manufacturing
SHP000916,2025-10-22,2025-10-29,DHL Supply Chain,Ground,CACity1,CA,NJCity3,NJ,2231,6,7,1,2479.99,Manufacturing
SHP000917,2025-02-17,2025-02-26,FedEx Freight,FTL,AZCity1,AZ,TXCity1,TX,1605,6,9,1,2947.17,Retail
SHP000918,2025-10-10,2025-10-14,DHL Supply Chain,Intermodal,NCCity2,NC,PACity3,PA,538,2,4,1,598.6,Retail
SHP000919,2025-05-12,2025-05-21,Old Dominion,Ground,NCCity3,NC,OHCity2,OH,1306,7,9,1,1938.98,Retail
SHP000920,2025-02-24,2025-03-02,Old Dominion,Ground,AZCity3,AZ,ILCity3,IL,1707,5,6,1,2999.77,Manufacturing
SHP000921,2025-04-29,2025-05-01,AIT Logistics Partner,Ground,GACity1,GA,NCCity1,NC,797,2,2,0,957.97,Retail
SHP000922,2025-02-04,2025-02-13,AIT Logistics Partner,Intermodal,FLCity2,FL,NCCity1,NC,196,6,9,1,165.68,Retail
SHP000923,2025-09-25,2025-10-02,XPO,Air,CACity2,CA,TXCity1,TX,813,5,7,1,1689.83,Healthcare
SHP000924,2025-08-28,2025-09-03,XPO,Air,OHCity2,OH,AZCity2,AZ,1039,6,6,0,932.01,Consumer
SHP000925,2025-12-30,2026-01-09,DHL Supply Chain,Intermodal,OHCity1,OH,NCCity1,NC,2097,7,10,1,2342.06,Industrial
SHP000926,2025-08-04,2025-08-11,DHL Supply Chain,Air,FLCity3,FL,NJCity3,NJ,2239,7,7,0,2830.96,Healthcare
SHP000927,2025-06-21,2025-06-27,UPS Supply Chain,FTL,GACity2,GA,OHCity3,OH,229,5,6,1,346.59,Retail
SHP000928,2025-07-14,2025-07-21,DHL Supply Chain,Intermodal,CACity1,CA,ILCity3,IL,1862,7,7,0,2365.82,Manufacturing
SHP000929,2025-01-07,2025-01-13,XPO,Ground,GACity3,GA,FLCity2,FL,2074,6,6,0,3705.15,Industrial
SHP000930,2025-06-21,2025-06-25,XPO,LTL,PACity2,PA,OHCity2,OH,822,3,4,1,1523.79,Retail
SHP000931,2025-01-07,2025-01-17,DHL Supply Chain,LTL,AZCity3,AZ,GACity2,GA,555,7,10,1,771.11,Retail
SHP000932,2025-09-23,2025-09-29,FedEx Freight,LTL,CACity1,CA,FLCity2,FL,2599,6,6,0,5041.88,Industrial
SHP000933,2025-03-12,2025-03-17,XPO,Ground,FLCity1,FL,ILCity1,IL,1457,4,5,1,2300.37,Healthcare
SHP000934,2025-04-11,2025-04-18,Old Dominion,Air,FLCity1,FL,CACity1,CA,287,7,7,0,513.5,Industrial
SHP000935,2025-10-22,2025-10-28,FedEx Freight,LTL,GACity1,GA,AZCity1,AZ,465,6,6,0,544.67,Industrial
SHP000936,2025-04-08,2025-04-15,UPS Supply Chain,FTL,GACity1,GA,NJCity2,NJ,2517,4,7,1,5107.46,Retail
