shipment_id,ship_date,delivery_date,carrier,mode,origin_state,destination_state,distance_miles,promised_days,actual_days,delayed_flag,shipping_cost
SHP02835,2025-12-28,2026-01-01,XPO,LTL,CA,NJ,478,2,4,1,1151.72
SHP02836,2025-09-05,2025-09-12,Old Dominion,FTL,IL,CA,554,6,7,1,730.16
SHP02837,2025-05-10,2025-05-15,Old Dominion,FTL,NJ,CA,1566,6,5,0,961.56
SHP02838,2025-08-27,2025-08-31,DHL,Ground,NJ,TX,1300,5,4,0,369.01
SHP02839,2025-11-25,2025-11-29,UPS,FTL,TX,CA,1269,3,4,1,1388.24
SHP02840,2025-03-07,2025-03-12,XPO,Ground,IL,TX,434,6,5,0,656.85
SHP02841,2025-07-15,2025-07-19,Old Dominion,Air,NJ,GA,1114,4,4,0,495.39
SHP02842,2025-10-29,2025-11-07,DHL,LTL,GA,GA,314,7,9,1,1102.8
SHP02843,2025-06-19,2025-06-24,DHL,Ground,NJ,TX,1497,4,5,1,1099.04
SHP02844,2025-12-16,2025-12-22,DHL,Ground,CA,CA,1656,7,6,0,516.01
SHP02845,2025-03-13,2025-03-17,UPS,LTL,IL,TX,497,3,4,1,105.12
SHP02846,2025-06-25,2025-06-27,FedEx,FTL,TX,TX,1135,3,2,0,313.91
SHP02847,2025-05-15,2025-05-16,Old Dominion,LTL,GA,NJ,1099,2,1,0,992.14
SHP02848,2025-02-21,2025-03-02,XPO,FTL,GA,NJ,641,7,9,1,1728.24
SHP02849,2025-08-24,2025-08-26,Old Dominion,FTL,IL,CA,217,3,2,0,1012.0
SHP02850,2025-03-08,2025-03-15,UPS,Air,TX,TX,757,6,7,1,1079.29
SHP02851,2025-04-30,2025-05-06,UPS,Ground,CA,IL,1740,7,6,0,1593.24
SHP02852,2025-02-05,2025-02-14,UPS,FTL,GA,TX,1827,7,9,1,248.86
SHP02853,2025-12-28,2026-01-01,UPS,LTL,GA,TX,1514,5,4,0,1346.59
SHP02854,2025-04-13,2025-04-16,DHL,Ground,IL,GA,1628,4,3,0,378.21
SHP02855,2025-01-08,2025-01-12,UPS,LTL,IL,NJ,434,5,4,0,523.2
SHP02856,2025-07-13,2025-07-17,Old Dominion,LTL,NJ,TX,842,3,4,1,856.47
SHP02857,2025-03-06,2025-03-10,Old Dominion,Ground,NJ,GA,955,3,4,1,107.93
SHP02858,2025-02-25,2025-03-02,FedEx,Ground,CA,GA,832,6,5,0,1958.68
SHP02859,2025-03-01,2025-03-09,Old Dominion,LTL,GA,NJ,1905,7,8,1,1815.25
SHP02860,2025-10-02,2025-10-09,DHL,FTL,NJ,IL,1344,5,7,1,1781.97
SHP02861,2025-12-19,2025-12-26,Old Dominion,Air,GA,IL,1400,7,7,0,866.49
SHP02862,2025-11-02,2025-11-06,UPS,Ground,CA,CA,513,5,4,0,1644.25
SHP02863,2025-01-08,2025-01-13,Old Dominion,FTL,GA,TX,593,6,5,0,425.51
SHP02864,2025-01-17,2025-01-19,Old Dominion,LTL,IL,IL,1086,3,2,0,630.98
SHP02865,2025-08-05,2025-08-09,Old Dominion,Air,NJ,CA,1523,4,4,0,277.9
SHP02866,2025-10-07,2025-10-12,Old Dominion,Air,TX,IL,1733,4,5,1,1444.08
SHP02867,2025-11-17,2025-11-25,Old Dominion,Air,CA,TX,1746,7,8,1,421.2
SHP02868,2025-08-25,2025-08-27,Old Dominion,FTL,CA,CA,622,2,2,0,1545.72
SHP02869,2025-03-07,2025-03-13,FedEx,Air,CA,GA,1885,6,6,0,1385.51
SHP02870,2025-02-26,2025-03-01,XPO,Ground,CA,CA,347,2,3,1,1398.21
SHP02871,2025-04-25,2025-05-03,FedEx,Air,NJ,NJ,771,7,8,1,1365.64
SHP02872,2025-01-10,2025-01-17,UPS,FTL,GA,GA,1424,6,7,1,1186.76
SHP02873,2025-06-10,2025-06-12,Old Dominion,LTL,GA,NJ,596,2,2,0,735.17
SHP02874,2025-02-26,2025-03-05,XPO,LTL,IL,CA,1749,6,7,1,1511.8
SHP02875,2025-04-05,2025-04-08,Old Dominion,LTL,IL,NJ,1602,4,3,0,1760.58
SHP02876,2025-04-17,2025-04-25,Old Dominion,FTL,TX,TX,1860,6,8,1,1981.19
SHP02877,2025-04-17,2025-04-22,Old Dominion,LTL,GA,TX,1008,3,5,1,1111.19
SHP02878,2025-08-04,2025-08-12,Old Dominion,LTL,CA,CA,1652,6,8,1,930.45
SHP02879,2025-04-13,2025-04-15,DHL,LTL,IL,TX,1398,3,2,0,688.45
SHP02880,2025-09-19,2025-09-23,UPS,Air,NJ,IL,480,5,4,0,579.82
SHP02881,2025-01-22,2025-01-27,UPS,LTL,IL,NJ,281,5,5,0,1855.07
SHP02882,2025-07-12,2025-07-18,XPO,Air,IL,TX,1172,4,6,1,186.84
SHP02883,2025-10-20,2025-10-26,FedEx,FTL,CA,IL,1509,7,6,0,1386.17
SHP02884,2025-06-28,2025-07-02,XPO,Air,IL,GA,1176,5,4,0,415.73
SHP02885,2025-08-28,2025-09-03,XPO,FTL,IL,GA,436,6,6,0,1043.61
SHP02886,2025-03-16,2025-03-20,XPO,LTL,TX,NJ,1924,3,4,1,1563.31
SHP02887,2025-03-08,2025-03-13,UPS,Air,NJ,IL,1357,6,5,0,975.37
SHP02888,2025-06-18,2025-06-22,Old Dominion,FTL,IL,CA,1069,2,4,1,1049.42
SHP02889,2025-02-12,2025-02-18,UPS,Air,GA,CA,1759,5,6,1,730.21
SHP02890,2025-12-13,2025-12-17,DHL,Air,IL,GA,297,4,4,0,1158.63
SHP02891,2025-08-11,2025-08-14,FedEx,Air,GA,TX,1508,4,3,0,203.3
SHP02892,2025-02-15,2025-02-21,FedEx,FTL,NJ,IL,288,7,6,0,481.08
SHP02893,2025-02-11,2025-02-13,Old Dominion,FTL,TX,GA,995,3,2,0,1609.78
SHP02894,2025-06-12,2025-06-16,XPO,LTL,NJ,CA,177,4,4,0,174.12
SHP02895,2025-07-13,2025-07-18,DHL,Air,CA,TX,580,6,5,0,1735.08
SHP02896,2025-02-08,2025-02-13,FedEx,FTL,IL,TX,1290,3,5,1,383.06
SHP02897,2025-09-21,2025-09-28,FedEx,Air,GA,TX,1621,6,7,1,1103.54
SHP02898,2025-08-08,2025-08-10,Old Dominion,LTL,GA,NJ,1875,2,2,0,363.06
SHP02899,2025-06-21,2025-06-27,FedEx,Ground,IL,GA,243,7,6,0,1174.75
SHP02900,2025-05-18,2025-05-21,DHL,Ground,CA,GA,1058,2,3,1,1255.77
SHP02901,2025-01-05,2025-01-12,FedEx,LTL,GA,GA,1480,6,7,1,1126.25
SHP02902,2025-02-10,2025-02-15,FedEx,Ground,IL,TX,343,3,5,1,1714.32
SHP02903,2025-01-12,2025-01-16,UPS,Ground,IL,CA,1652,3,4,1,322.42
SHP02904,2025-06-05,2025-06-12,UPS,Ground,NJ,GA,1806,6,7,1,1869.49
SHP02905,2025-09-05,2025-09-11,FedEx,Air,TX,IL,1618,7,6,0,921.24
SHP02906,2025-05-22,2025-05-26,FedEx,Air,NJ,IL,170,3,4,1,364.75
SHP02907,2025-10-03,2025-10-07,FedEx,LTL,CA,GA,891,3,4,1,172.29
SHP02908,2025-05-05,2025-05-07,XPO,Ground,CA,GA,1258,2,2,0,967.0
SHP02909,2025-01-21,2025-01-28,FedEx,LTL,IL,IL,1901,7,7,0,464.67
SHP02910,2025-11-22,2025-11-25,DHL,Air,TX,GA,1240,3,3,0,1822.91
SHP02911,2025-05-19,2025-05-25,UPS,Air,CA,CA,1089,4,6,1,896.01
SHP02912,2025-09-01,2025-09-06,FedEx,Ground,IL,IL,540,5,5,0,157.02
SHP02913,2025-03-08,2025-03-15,UPS,Ground,GA,CA,486,6,7,1,1668.2
SHP02914,2025-11-18,2025-11-21,Old Dominion,Air,NJ,CA,1576,2,3,1,1959.33
SHP02915,2025-07-29,2025-08-04,XPO,Air,NJ,GA,1935,5,6,1,229.58
SHP02916,2025-07-28,2025-08-03,Old Dominion,FTL,IL,GA,1704,5,6,1,604.71
SHP02917,2025-03-24,2025-03-26,DHL,LTL,NJ,CA,329,2,2,0,1263.48
SHP02918,2025-02-22,2025-02-27,UPS,FTL,IL,TX,108,6,5,0,483.33
SHP02919,2025-11-04,2025-11-07,XPO,Ground,IL,NJ,741,3,3,0,203.84
SHP02920,2025-11-24,2025-11-28,DHL,Air,TX,GA,710,3,4,1,1212.89
SHP02921,2025-10-30,2025-11-04,FedEx,LTL,TX,NJ,1882,4,5,1,1804.36
SHP02922,2025-09-03,2025-09-08,Old Dominion,Ground,TX,TX,930,3,5,1,1137.27
SHP02923,2025-04-06,2025-04-12,DHL,FTL,IL,CA,132,6,6,0,1698.8
SHP02924,2025-05-14,2025-05-19,FedEx,Ground,CA,NJ,424,5,5,0,1209.72
SHP02925,2025-12-27,2026-01-03,FedEx,Ground,IL,GA,122,5,7,1,1206.65
SHP02926,2025-03-29,2025-04-01,UPS,LTL,IL,GA,734,3,3,0,545.44
SHP02927,2025-04-09,2025-04-14,DHL,FTL,NJ,CA,419,3,5,1,1172.27
SHP02928,2025-06-03,2025-06-06,XPO,Ground,TX,IL,119,2,3,1,863.98
SHP02929,2025-06-10,2025-06-15,XPO,LTL,TX,NJ,1922,4,5,1,1698.39
SHP02930,2025-07-28,2025-08-06,UPS,FTL,IL,NJ,997,7,9,1,1661.26
SHP02931,2025-10-02,2025-10-06,DHL,Ground,CA,GA,1071,5,4,0,1513.29
SHP02932,2025-03-05,2025-03-13,XPO,FTL,GA,TX,1292,6,8,1,1712.03
SHP02933,2025-01-24,2025-02-01,Old Dominion,Air,GA,IL,1228,7,8,1,141.57
SHP02934,2025-04-17,2025-04-24,DHL,Air,TX,TX,1861,6,7,1,1047.24
SHP02935,2025-05-23,2025-05-28,FedEx,Ground,IL,GA,1432,5,5,0,1027.1
SHP02936,2025-05-30,2025-06-08,UPS,FTL,IL,IL,1488,7,9,1,1708.44
SHP02937,2025-07-16,2025-07-23,UPS,Ground,GA,GA,927,5,7,1,304.19
SHP02938,2025-12-02,2025-12-06,Old Dominion,FTL,NJ,NJ,157,5,4,0,1491.24
SHP02939,2025-08-10,2025-08-13,Old Dominion,Air,GA,CA,164,4,3,0,1820.89
SHP02940,2025-10-27,2025-10-31,XPO,Ground,NJ,CA,1116,4,4,0,1798.14
SHP02941,2025-07-23,2025-07-26,Old Dominion,LTL,CA,CA,1541,4,3,0,942.98
SHP02942,2025-04-22,2025-04-30,FedEx,Ground,NJ,GA,423,6,8,1,1520.53
SHP02943,2025-04-19,2025-04-21,Old Dominion,FTL,TX,IL,1514,3,2,0,977.09
SHP02944,2025-08-13,2025-08-18,FedEx,LTL,CA,NJ,906,4,5,1,386.88
SHP02945,2025-01-26,2025-01-30,UPS,FTL,TX,NJ,1031,2,4,1,964.44
SHP02946,2025-12-06,2025-12-14,FedEx,Ground,TX,IL,1833,6,8,1,1593.01
SHP02947,2025-09-17,2025-09-20,XPO,Ground,GA,TX,1008,4,3,0,525.52
SHP02948,2025-12-09,2025-12-17,DHL,LTL,TX,CA,721,7,8,1,1340.59
SHP02949,2025-10-22,2025-10-28,Old Dominion,LTL,NJ,IL,502,6,6,0,1376.79
SHP02950,2025-11-09,2025-11-15,UPS,Air,NJ,IL,991,7,6,0,642.22
SHP02951,2025-03-26,2025-03-29,UPS,Air,IL,GA,232,3,3,0,1526.01
SHP02952,2025-02-17,2025-02-22,UPS,Ground,GA,GA,1005,4,5,1,800.3
SHP02953,2025-05-21,2025-05-25,XPO,FTL,TX,TX,917,3,4,1,1229.95
SHP02954,2025-08-28,2025-09-02,DHL,Air,TX,TX,1925,6,5,0,1451.41
SHP02955,2025-11-03,2025-11-06,XPO,FTL,CA,IL,1904,4,3,0,515.56
SHP02956,2025-03-03,2025-03-09,UPS,Ground,IL,TX,1184,4,6,1,218.81
SHP02957,2025-03-31,2025-04-06,XPO,Ground,TX,GA,1018,4,6,1,203.3
SHP02958,2025-12-03,2025-12-10,FedEx,FTL,NJ,CA,1149,5,7,1,962.63
SHP02959,2025-10-03,2025-10-06,FedEx,FTL,IL,CA,1496,4,3,0,226.0
SHP02960,2025-04-04,2025-04-10,FedEx,LTL,TX,GA,1842,5,6,1,330.39
SHP02961,2025-12-23,2025-12-24,Old Dominion,LTL,NJ,IL,1199,2,1,0,1838.13
SHP02962,2025-01-20,2025-01-21,UPS,LTL,TX,TX,1039,2,1,0,1906.5
SHP02963,2025-05-13,2025-05-16,FedEx,LTL,TX,NJ,689,4,3,0,1214.72
SHP02964,2025-12-05,2025-12-09,DHL,FTL,CA,TX,119,4,4,0,1432.42
SHP02965,2025-03-31,2025-04-02,UPS,Air,GA,TX,1763,3,2,0,1912.13
SHP02966,2025-09-13,2025-09-19,DHL,Ground,CA,TX,1824,4,6,1,1080.84
SHP02967,2025-07-11,2025-07-18,UPS,LTL,GA,NJ,487,6,7,1,1050.97
SHP02968,2025-05-28,2025-06-05,FedEx,FTL,CA,CA,489,7,8,1,424.8
SHP02969,2025-08-19,2025-08-25,DHL,LTL,CA,GA,1573,4,6,1,1646.81
SHP02970,2025-11-08,2025-11-12,XPO,FTL,IL,GA,287,2,4,1,1668.51
SHP02971,2025-09-03,2025-09-08,FedEx,Ground,NJ,TX,626,6,5,0,1674.72
SHP02972,2025-12-21,2025-12-28,Old Dominion,FTL,IL,IL,986,5,7,1,1748.21
SHP02973,2025-09-28,2025-10-02,DHL,FTL,IL,TX,1053,5,4,0,394.44
SHP02974,2025-06-13,2025-06-18,XPO,FTL,NJ,TX,227,3,5,1,356.09
SHP02975,2025-03-29,2025-04-06,XPO,Ground,IL,IL,338,6,8,1,1740.78
SHP02976,2025-10-15,2025-10-20,UPS,FTL,NJ,TX,513,5,5,0,362.62
SHP02977,2025-06-02,2025-06-06,Old Dominion,FTL,IL,TX,331,2,4,1,1681.17
SHP02978,2025-09-08,2025-09-15,FedEx,FTL,GA,NJ,192,6,7,1,1122.68
SHP02979,2025-01-01,2025-01-05,DHL,FTL,GA,NJ,1069,4,4,0,885.56
SHP02980,2025-10-23,2025-10-30,DHL,Air,NJ,TX,1823,5,7,1,583.03
SHP02981,2025-03-06,2025-03-14,XPO,Ground,CA,CA,1128,7,8,1,1761.62
SHP02982,2025-11-07,2025-11-13,XPO,Air,NJ,IL,1653,7,6,0,946.27
SHP02983,2025-11-15,2025-11-21,XPO,Ground,IL,GA,1309,7,6,0,1170.61
SHP02984,2025-10-03,2025-10-09,XPO,Air,IL,TX,1214,4,6,1,740.66
SHP02985,2025-09-23,2025-09-29,XPO,Ground,IL,NJ,752,4,6,1,216.15
SHP02986,2025-11-01,2025-11-05,FedEx,Ground,NJ,TX,1436,4,4,0,985.43
SHP02987,2025-07-16,2025-07-19,Old Dominion,Air,IL,IL,939,4,3,0,403.3
SHP02988,2025-01-20,2025-01-24,XPO,FTL,TX,GA,1164,5,4,0,680.89
SHP02989,2025-09-30,2025-10-04,XPO,Ground,GA,GA,1301,5,4,0,1355.05
SHP02990,2025-04-03,2025-04-05,Old Dominion,Ground,IL,IL,682,2,2,0,191.75
SHP02991,2025-12-03,2025-12-07,DHL,Ground,TX,IL,1899,4,4,0,373.9
SHP02992,2025-07-12,2025-07-18,UPS,Air,TX,GA,281,7,6,0,695.78
SHP02993,2025-05-31,2025-06-07,Old Dominion,LTL,IL,TX,1867,7,7,0,1841.26
SHP02994,2025-07-28,2025-08-01,XPO,Ground,GA,TX,964,3,4,1,928.24
SHP02995,2025-08-13,2025-08-15,Old Dominion,LTL,GA,IL,423,2,2,0,645.93
SHP02996,2025-04-23,2025-04-28,Old Dominion,FTL,CA,TX,442,6,5,0,1512.55
SHP02997,2025-04-12,2025-04-19,Old Dominion,LTL,GA,NJ,332,7,7,0,1226.67
SHP02998,2025-04-02,2025-04-07,Old Dominion,Air,TX,CA,397,5,5,0,221.02
SHP02999,2025-01-19,2025-01-22,UPS,FTL,CA,GA,1632,4,3,0,1534.72
SHP03000,2025-08-23,2025-08-30,FedEx,LTL,TX,GA,1683,6,7,1,1845.96
SHP03001,2025-11-15,2025-11-18,XPO,FTL,GA,CA,1734,2,3,1,1214.47
SHP03002,2025-12-19,2025-12-25,XPO,Air,CA,NJ,735,5,6,1,1309.21
SHP03003,2025-09-10,2025-09-14,UPS,LTL,CA,GA,1202,3,4,1,1962.09
SHP03004,2025-03-07,2025-03-16,XPO,LTL,IL,GA,746,7,9,1,344.04
SHP03005,2025-03-11,2025-03-17,Old Dominion,LTL,CA,TX,1666,6,6,0,437.71
SHP03006,2025-11-28,2025-12-04,UPS,Air,CA,IL,147,7,6,0,1260.47
SHP03007,2025-05-03,2025-05-07,UPS,FTL,GA,TX,963,2,4,1,160.31
SHP03008,2025-10-12,2025-10-18,Old Dominion,FTL,IL,NJ,298,6,6,0,1364.87
SHP03009,2025-07-20,2025-07-27,Old Dominion,FTL,TX,CA,1863,6,7,1,933.28
SHP03010,2025-09-09,2025-09-12,XPO,LTL,CA,GA,1359,4,3,0,623.87
SHP03011,2025-03-03,2025-03-11,DHL,Air,TX,GA,560,7,8,1,1428.92
SHP03012,2025-05-05,2025-05-09,UPS,LTL,CA,NJ,479,4,4,0,189.0
SHP03013,2025-01-03,2025-01-07,Old Dominion,FTL,NJ,NJ,254,2,4,1,884.51
SHP03014,2025-08-25,2025-08-26,DHL,FTL,GA,NJ,1838,2,1,0,1196.42
SHP03015,2025-07-11,2025-07-17,Old Dominion,FTL,IL,TX,424,7,6,0,1823.51
SHP03016,2025-02-16,2025-02-21,DHL,Air,GA,CA,1775,5,5,0,1897.85
SHP03017,2025-01-22,2025-01-30,FedEx,Air,CA,TX,438,6,8,1,1562.44
SHP03018,2025-10-06,2025-10-09,UPS,LTL,GA,GA,109,2,3,1,676.81
SHP03019,2025-11-15,2025-11-24,FedEx,Air,NJ,GA,1818,7,9,1,721.84
SHP03020,2025-06-19,2025-06-25,DHL,Air,GA,CA,1774,5,6,1,207.84
SHP03021,2025-11-05,2025-11-12,UPS,LTL,NJ,NJ,1635,6,7,1,446.79
SHP03022,2025-09-17,2025-09-22,Old Dominion,Ground,CA,IL,461,4,5,1,1594.93
SHP03023,2025-11-19,2025-11-24,XPO,Ground,NJ,NJ,1705,6,5,0,1907.28
SHP03024,2025-09-09,2025-09-16,UPS,Air,IL,NJ,1607,5,7,1,1094.22
SHP03025,2025-04-09,2025-04-15,UPS,FTL,NJ,CA,821,4,6,1,1509.96
SHP03026,2025-06-14,2025-06-19,XPO,Air,NJ,NJ,285,5,5,0,1769.25
SHP03027,2025-03-06,2025-03-13,XPO,LTL,TX,TX,138,7,7,0,380.77
SHP03028,2025-08-08,2025-08-16,UPS,Ground,NJ,CA,226,6,8,1,892.97
SHP03029,2025-01-29,2025-02-02,XPO,Air,IL,CA,779,5,4,0,309.32
SHP03030,2025-12-13,2025-12-21,XPO,FTL,GA,IL,454,6,8,1,1371.72
SHP03031,2025-01-31,2025-02-04,XPO,FTL,GA,IL,1568,2,4,1,168.88
SHP03032,2025-09-22,2025-09-27,DHL,Ground,CA,IL,1808,5,5,0,1080.23
SHP03033,2025-10-10,2025-10-18,Old Dominion,LTL,NJ,GA,1969,7,8,1,1380.39
SHP03034,2025-10-11,2025-10-13,DHL,Ground,NJ,CA,1229,3,2,0,1797.13
SHP03035,2025-12-10,2025-12-16,FedEx,Air,GA,IL,1290,5,6,1,405.8
SHP03036,2025-10-22,2025-10-23,UPS,Ground,GA,GA,632,2,1,0,815.3
SHP03037,2025-05-24,2025-06-01,Old Dominion,Ground,TX,GA,1199,7,8,1,1572.33
SHP03038,2025-11-23,2025-11-30,UPS,LTL,NJ,IL,1962,6,7,1,186.88
SHP03039,2025-06-05,2025-06-12,UPS,FTL,GA,NJ,499,7,7,0,373.96
SHP03040,2025-01-17,2025-01-20,DHL,LTL,NJ,GA,1215,4,3,0,1650.42
SHP03041,2025-12-24,2025-12-31,UPS,Air,TX,TX,793,7,7,0,1817.26
SHP03042,2025-08-07,2025-08-12,DHL,Air,GA,TX,198,5,5,0,1549.47
SHP03043,2025-08-31,2025-09-04,XPO,Ground,NJ,CA,1898,3,4,1,1173.63
SHP03044,2025-12-06,2025-12-14,FedEx,Air,NJ,CA,1119,6,8,1,646.72
SHP03045,2025-07-25,2025-07-29,Old Dominion,LTL,CA,TX,845,4,4,0,1790.09
SHP03046,2025-09-09,2025-09-12,XPO,FTL,NJ,TX,1351,3,3,0,1828.0
SHP03047,2025-12-28,2026-01-02,XPO,Ground,GA,TX,713,5,5,0,1821.37
SHP03048,2025-08-19,2025-08-22,FedEx,FTL,NJ,TX,1353,2,3,1,1366.67
SHP03049,2025-01-21,2025-01-27,UPS,Ground,CA,TX,1327,5,6,1,1706.08
SHP03050,2025-08-17,2025-08-21,XPO,FTL,CA,IL,1471,4,4,0,320.07
SHP03051,2025-06-08,2025-06-15,Old Dominion,FTL,CA,IL,714,5,7,1,455.46
SHP03052,2025-02-25,2025-03-05,FedEx,Ground,GA,IL,626,6,8,1,181.91
SHP03053,2025-02-04,2025-02-11,XPO,Air,CA,NJ,1858,6,7,1,445.87
SHP03054,2025-02-04,2025-02-11,Old Dominion,Ground,IL,IL,570,7,7,0,366.47
SHP03055,2025-10-16,2025-10-21,DHL,Ground,NJ,CA,370,5,5,0,881.67
SHP03056,2025-08-11,2025-08-14,UPS,Air,CA,NJ,743,3,3,0,1316.91
SHP03057,2025-10-02,2025-10-08,FedEx,Air,CA,TX,1830,6,6,0,1483.94
SHP03058,2025-04-07,2025-04-08,XPO,LTL,GA,GA,1190,2,1,0,1517.7
SHP03059,2025-09-29,2025-10-05,UPS,FTL,GA,GA,489,4,6,1,1406.21
SHP03060,2025-11-13,2025-11-19,XPO,FTL,IL,NJ,422,4,6,1,304.89
SHP03061,2025-03-28,2025-04-05,XPO,Ground,GA,IL,566,7,8,1,1191.02
SHP03062,2025-08-10,2025-08-14,DHL,FTL,IL,TX,1011,2,4,1,1787.93
SHP03063,2025-11-30,2025-12-04,FedEx,Air,CA,CA,875,2,4,1,1803.71
SHP03064,2025-01-30,2025-02-03,UPS,FTL,NJ,GA,197,3,4,1,307.13
SHP03065,2025-03-03,2025-03-04,FedEx,Air,NJ,TX,1651,2,1,0,436.24
SHP03066,2025-12-29,2025-12-30,XPO,LTL,GA,CA,304,2,1,0,960.52
SHP03067,2025-03-09,2025-03-16,FedEx,LTL,TX,IL,1320,5,7,1,844.47
SHP03068,2025-05-02,2025-05-06,UPS,LTL,CA,IL,1752,5,4,0,782.12
SHP03069,2025-09-16,2025-09-19,XPO,LTL,CA,TX,1258,4,3,0,1370.51
SHP03070,2025-02-08,2025-02-15,DHL,FTL,NJ,NJ,419,5,7,1,1231.68
SHP03071,2025-01-09,2025-01-16,XPO,FTL,CA,NJ,1516,5,7,1,1440.64
SHP03072,2025-09-17,2025-09-23,UPS,LTL,TX,CA,380,7,6,0,520.83
SHP03073,2025-11-05,2025-11-10,UPS,Air,NJ,TX,1560,3,5,1,254.27
SHP03074,2025-07-21,2025-07-24,FedEx,Ground,IL,TX,543,4,3,0,180.41
SHP03075,2025-01-23,2025-01-29,XPO,FTL,NJ,TX,857,7,6,0,1034.97
SHP03076,2025-11-02,2025-11-09,DHL,Air,IL,CA,518,5,7,1,615.36
SHP03077,2025-05-02,2025-05-04,XPO,LTL,NJ,IL,718,2,2,0,801.41
SHP03078,2025-09-10,2025-09-17,UPS,FTL,GA,CA,516,7,7,0,1070.41
SHP03079,2025-10-13,2025-10-18,XPO,LTL,CA,NJ,1039,3,5,1,1683.69
SHP03080,2025-02-22,2025-02-24,Old Dominion,Air,NJ,CA,1345,3,2,0,1173.12
SHP03081,2025-01-10,2025-01-13,DHL,Air,GA,GA,1169,4,3,0,246.36
SHP03082,2025-09-16,2025-09-22,DHL,LTL,CA,TX,645,7,6,0,213.13
SHP03083,2025-09-13,2025-09-18,DHL,Air,GA,IL,1407,6,5,0,485.46
SHP03084,2025-04-08,2025-04-10,FedEx,Ground,TX,TX,1543,3,2,0,247.14
SHP03085,2025-01-12,2025-01-17,DHL,Air,CA,TX,174,4,5,1,1748.72
SHP03086,2025-03-09,2025-03-16,FedEx,Ground,GA,CA,1979,7,7,0,1834.41
SHP03087,2025-03-10,2025-03-12,FedEx,Ground,GA,GA,1507,2,2,0,1228.95
SHP03088,2025-09-20,2025-09-25,FedEx,FTL,IL,CA,286,6,5,0,498.02
SHP03089,2025-08-11,2025-08-12,UPS,Ground,NJ,CA,1091,2,1,0,641.05
SHP03090,2025-08-19,2025-08-25,XPO,LTL,TX,IL,209,4,6,1,1152.93
SHP03091,2025-07-20,2025-07-22,XPO,Air,IL,GA,617,2,2,0,471.08
SHP03092,2025-06-24,2025-07-01,Old Dominion,FTL,CA,CA,1340,7,7,0,1465.81
SHP03093,2025-03-10,2025-03-16,FedEx,LTL,GA,NJ,722,7,6,0,1448.57
SHP03094,2025-07-27,2025-08-01,XPO,Air,NJ,TX,153,4,5,1,415.29
SHP03095,2025-06-15,2025-06-18,DHL,FTL,IL,GA,1944,4,3,0,1538.21
SHP03096,2025-03-24,2025-03-28,XPO,FTL,CA,CA,713,5,4,0,211.35
SHP03097,2025-03-24,2025-03-27,UPS,Air,TX,GA,153,2,3,1,1442.19
SHP03098,2025-03-01,2025-03-08,UPS,LTL,IL,TX,1703,5,7,1,1079.56
SHP03099,2025-07-21,2025-07-22,Old Dominion,Ground,GA,GA,1821,2,1,0,1209.86
SHP03100,2025-09-16,2025-09-22,Old Dominion,LTL,CA,NJ,1271,6,6,0,1699.77
SHP03101,2025-01-13,2025-01-15,UPS,LTL,IL,CA,1937,3,2,0,531.24
SHP03102,2025-04-21,2025-04-24,DHL,LTL,CA,IL,1828,3,3,0,1929.59
SHP03103,2025-06-03,2025-06-07,UPS,Air,GA,GA,302,4,4,0,310.58
SHP03104,2025-04-20,2025-04-23,FedEx,Air,NJ,NJ,1228,3,3,0,1667.25
SHP03105,2025-10-18,2025-10-24,FedEx,Air,NJ,GA,330,5,6,1,1209.17
SHP03106,2025-05-13,2025-05-19,FedEx,LTL,TX,IL,344,6,6,0,696.45
SHP03107,2025-07-16,2025-07-23,Old Dominion,Ground,CA,TX,593,6,7,1,1992.05
SHP03108,2025-02-04,2025-02-09,XPO,FTL,NJ,GA,1191,5,5,0,1948.27
SHP03109,2025-04-12,2025-04-16,Old Dominion,Air,CA,IL,658,2,4,1,1464.17
SHP03110,2025-12-21,2025-12-23,DHL,Air,CA,TX,1131,2,2,0,1332.09
SHP03111,2025-07-20,2025-07-24,DHL,LTL,NJ,IL,1255,5,4,0,1101.82
SHP03112,2025-10-11,2025-10-14,FedEx,Ground,TX,TX,590,2,3,1,979.31
SHP03113,2025-02-05,2025-02-14,Old Dominion,Ground,GA,IL,178,7,9,1,1165.26
SHP03114,2025-04-24,2025-04-29,XPO,LTL,CA,CA,572,5,5,0,1439.72
SHP03115,2025-05-31,2025-06-06,XPO,Ground,GA,NJ,681,7,6,0,753.13
SHP03116,2025-03-19,2025-03-21,DHL,Air,NJ,NJ,559,3,2,0,983.83
SHP03117,2025-03-20,2025-03-27,FedEx,Air,GA,GA,1399,6,7,1,343.77
SHP03118,2025-10-30,2025-11-02,XPO,Air,NJ,CA,1801,3,3,0,1725.68
SHP03119,2025-04-06,2025-04-09,DHL,Ground,NJ,IL,974,4,3,0,1008.69
SHP03120,2025-08-02,2025-08-07,XPO,FTL,GA,IL,1026,6,5,0,1223.87
SHP03121,2025-07-30,2025-08-06,FedEx,FTL,GA,IL,657,7,7,0,1127.74
SHP03122,2025-06-15,2025-06-19,UPS,LTL,IL,IL,528,2,4,1,1941.02
SHP03123,2025-07-21,2025-07-27,UPS,Ground,TX,NJ,209,7,6,0,1141.5
SHP03124,2025-12-16,2025-12-19,Old Dominion,FTL,IL,CA,1290,3,3,0,233.29
